ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;UF;GRUPO NATUREZA;NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
495504150;21 AS 23:59;Set;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;08ª RISP - RIO VERDE
505308870;21 AS 23:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Estudante;FEMININO;BRANCA;Não Informado;08ª RISP - RIO VERDE
417383940;9 AS 11:59;Fev;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
535700010;21 AS 23:59;Dez;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;PARDA;Não Informado;11ª RISP - FORMOSA
459632790;12 AS 14:59;Jun;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
490979670;21 AS 23:59;Set;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Autônomo;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
511544160;21 AS 23:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Cuidador de Idosos;FEMININO;NEGRA;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
436201290;12 AS 14:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
499592520;9 AS 11:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;do lar;FEMININO;NÃO INFORMADA;Não Informado;09ª RISP - CATALÃO
433882650;9 AS 11:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
432739800;21 AS 23:59;Abr;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
498800850;0 AS 2:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Auxiliar Comercial;FEMININO;BRANCA;02. FUNDAMENTAL COMPLETO;17ª RISP - ÁGUAS LINDAS
403896450;12 AS 14:59;Jan;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
448210860;3 AS 5:59;Mai;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
485790600;3 AS 5:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
515610390;15 AS 17:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;65 OU +;Não Informado;FEMININO;PARDA;Não Informado;05ª RISP - LUZIÂNIA
519075420;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;17ª RISP - ÁGUAS LINDAS
505927560;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Cabeleireiro;FEMININO;NEGRA;Não Informado;08ª RISP - RIO VERDE
414938940;12 AS 14:59;Fev;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Balconista;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
427212390;15 AS 17:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
429674490;21 AS 23:59;Mar;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;05ª RISP - LUZIÂNIA
498727440;15 AS 17:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Diarista;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;07ª RISP - IPORÁ
510881160;12 AS 14:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
413420520;12 AS 14:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
463548780;3 AS 5:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Lavador;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
399591810;21 AS 23:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Atendente;FEMININO;BRANCA;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
403727850;21 AS 23:59;Jan;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;13ª RISP - POSSE
424743750;6 AS 8:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
456461550;6 AS 8:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;30 A 34;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
483670950;18 AS 20:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
511350000;18 AS 20:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Gerente Administrativo;FEMININO;PARDA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
429900780;15 AS 17:59;Mar;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
468581430;15 AS 17:59;Jul;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
482805900;18 AS 20:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Motorista de Caminhão;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
416445960;15 AS 17:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
418801080;0 AS 2:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
461228820;15 AS 17:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 1°, Inc. III do CPB Lesão corporal de natureza grave se resulta debilidade permante de membro, sentido ou função;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;16ª RISP - TRINDADE
470991750;21 AS 23:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
504786930;18 AS 20:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;06ª RISP - ITUMBIARA
518295510;15 AS 17:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;12ª RISP - PORANGATU
518665230;15 AS 17:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
526285350;6 AS 8:59;Dez;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
414143880;18 AS 20:59;Fev;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
420625080;15 AS 17:59;Fev;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
427192560;15 AS 17:59;Mar;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Desempregado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
430049400;0 AS 2:59;Mar;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
440838600;18 AS 20:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
482908260;21 AS 23:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
496337940;21 AS 23:59;Set;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
498516360;6 AS 8:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
503991840;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;12 A 17;Estudante;FEMININO;PARDA;02. FUNDAMENTAL COMPLETO;08ª RISP - RIO VERDE
456189930;3 AS 5:59;Jun;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
474925110;12 AS 14:59;Jul;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Empregada Doméstica;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;05ª RISP - LUZIÂNIA
529005000;6 AS 8:59;Dez;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Auxiliar de Serviços;FEMININO;BRANCA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
540605400;6 AS 8:59;Dez;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Cabeleireiro;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
517157580;15 AS 17:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;05ª RISP - LUZIÂNIA
399300270;3 AS 5:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
399296430;0 AS 2:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
399308160;3 AS 5:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
399315930;6 AS 8:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;07ª RISP - IPORÁ
399380940;12 AS 14:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
399285240;0 AS 2:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
399341100;9 AS 11:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
399431610;3 AS 5:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
399433110;15 AS 17:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
399399570;15 AS 17:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
399409620;15 AS 17:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
399499320;21 AS 23:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
399427230;15 AS 17:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
399516060;21 AS 23:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
399486780;18 AS 20:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
399430920;15 AS 17:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
399527880;21 AS 23:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
399533340;21 AS 23:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
399588180;21 AS 23:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;11ª RISP - FORMOSA
399615180;9 AS 11:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
399671430;0 AS 2:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
399301740;3 AS 5:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
399661260;9 AS 11:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
399368010;12 AS 14:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
399823590;18 AS 20:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
399964950;6 AS 8:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Desempregado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
399971520;18 AS 20:59;Jan;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
400111770;15 AS 17:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
400185150;0 AS 2:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;18ª RISP - URUAÇU
400129830;15 AS 17:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
400178820;18 AS 20:59;Jan;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
399279570;0 AS 2:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
400387680;12 AS 14:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
400472970;15 AS 17:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
400525800;18 AS 20:59;Jan;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;NAO INF;Não Informado;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
400744620;15 AS 17:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;03ª RISP - ANÁPOLIS
400775910;18 AS 20:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
400789080;15 AS 17:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
400647420;6 AS 8:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
400771650;15 AS 17:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;17ª RISP - ÁGUAS LINDAS
400809690;18 AS 20:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
400791930;18 AS 20:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
400791930;18 AS 20:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;05ª RISP - LUZIÂNIA
400876980;21 AS 23:59;Jan;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;08ª RISP - RIO VERDE
